implementation,solver,problem,num_txn,num_keys,num_values,num_sessions,synth_time_ms,check_time_ms,total_time_ms,initial_synth_clauses,total_synth_clauses,outcome,candidates,runId,endTime
all,GLUCOSE,SI_ax_b	PC_ax_b,8,5,5,3,127,0,127,74079,74079,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:00
all,GLUCOSE,SI_ax_b	PC_ax_b,8,5,5,3,109,0,109,74079,74079,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:00
all,GLUCOSE,SI_ax_b	PC_ax_b,9,5,5,3,169,0,169,105871,105871,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:00
all,GLUCOSE,SI_ax_b	PC_ax_b,9,5,5,3,167,0,167,105871,105871,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:00
all,GLUCOSE,SI_ax_b	PC_ax_b,9,5,5,3,158,0,158,105871,105871,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_b	PC_ax_b,10,5,5,3,237,0,237,147469,147469,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_b	PC_ax_b,10,5,5,3,243,0,243,147469,147469,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_b	PC_ax_b,10,5,5,3,250,0,250,147469,147469,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,3,5,5,3,1,0,1,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,3,5,5,3,1,0,1,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,3,5,5,3,1,0,1,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,4,5,5,3,1,0,1,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,4,5,5,3,1,0,1,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,4,5,5,3,1,0,1,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,5,5,5,3,2,0,2,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,5,5,5,3,2,0,2,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,5,5,5,3,2,0,2,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,6,5,5,3,2,0,2,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,6,5,5,3,2,0,2,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,6,5,5,3,2,0,2,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,7,5,5,3,3,0,3,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,7,5,5,3,3,0,3,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,7,5,5,3,3,0,3,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,8,5,5,3,4,0,4,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,8,5,5,3,4,0,4,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,8,5,5,3,4,0,4,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,9,5,5,3,5,0,5,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,9,5,5,3,5,0,5,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,9,5,5,3,5,0,5,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,10,5,5,3,6,0,6,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,10,5,5,3,7,0,7,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,SI_ax_c	PC_ax_c,10,5,5,3,7,0,7,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,Ser_ax_b	SI_ax_b,3,5,5,3,9,0,9,7848,7848,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,Ser_ax_b	SI_ax_b,3,5,5,3,8,0,8,7848,7848,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,Ser_ax_b	SI_ax_b,3,5,5,3,8,0,8,7848,7848,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,Ser_ax_b	SI_ax_b,4,5,5,3,27,0,27,11513,11513,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,Ser_ax_b	SI_ax_b,4,5,5,3,27,0,27,11513,11513,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,Ser_ax_b	SI_ax_b,4,5,5,3,27,0,27,11513,11513,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:01
all,GLUCOSE,Ser_ax_b	SI_ax_b,5,5,5,3,93,0,93,19480,19480,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:02
all,GLUCOSE,Ser_ax_b	SI_ax_b,5,5,5,3,92,0,92,19480,19480,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:02
all,GLUCOSE,Ser_ax_b	SI_ax_b,5,5,5,3,93,0,93,19480,19480,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:02
all,GLUCOSE,Ser_ax_b	SI_ax_b,6,5,5,3,211,0,211,31330,31330,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:02
all,GLUCOSE,Ser_ax_b	SI_ax_b,6,5,5,3,211,0,211,31330,31330,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:02
all,GLUCOSE,Ser_ax_b	SI_ax_b,6,5,5,3,210,0,210,31330,31330,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:02
all,GLUCOSE,Ser_ax_b	SI_ax_b,7,5,5,3,1172,0,1172,48305,48305,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:04
all,GLUCOSE,Ser_ax_b	SI_ax_b,7,5,5,3,1372,0,1372,48305,48305,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:05
all,GLUCOSE,Ser_ax_b	SI_ax_b,7,5,5,3,1401,0,1401,48305,48305,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:06
all,GLUCOSE,Ser_ax_b	SI_ax_b,8,5,5,3,3046,0,3046,71822,71822,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:09
all,GLUCOSE,Ser_ax_b	SI_ax_b,8,5,5,3,2403,0,2403,71822,71822,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:12
all,GLUCOSE,Ser_ax_b	SI_ax_b,8,5,5,3,2390,0,2390,71822,71822,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:14
all,GLUCOSE,Ser_ax_b	SI_ax_b,9,5,5,3,6610,0,6610,103473,103473,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:21
all,GLUCOSE,Ser_ax_b	SI_ax_b,9,5,5,3,6842,0,6842,103473,103473,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:28
all,GLUCOSE,Ser_ax_b	SI_ax_b,9,5,5,3,6558,0,6558,103473,103473,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:34
all,GLUCOSE,Ser_ax_b	SI_ax_b,10,5,5,3,23336,0,23336,145025,145025,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:17:58
all,GLUCOSE,Ser_ax_b	SI_ax_b,10,5,5,3,21400,0,21400,145025,145025,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:19
all,GLUCOSE,Ser_ax_b	SI_ax_b,10,5,5,3,21622,0,21622,145025,145025,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,3,5,5,3,2,0,2,6595,6595,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,3,5,5,3,2,0,2,6595,6595,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,3,5,5,3,2,0,2,6595,6595,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,4,5,5,3,3,0,3,7744,7744,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,4,5,5,3,3,0,3,7744,7744,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,4,5,5,3,3,0,3,7744,7744,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,5,5,3,4,0,4,10802,10802,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,5,5,3,4,0,4,10802,10802,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,5,5,5,3,4,0,4,10802,10802,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,6,5,5,3,6,0,6,14295,14295,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,6,5,5,3,6,0,6,14295,14295,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,6,5,5,3,6,0,6,14295,14295,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,7,5,5,3,8,0,8,18233,18233,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,7,5,5,3,8,0,8,18233,18233,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,7,5,5,3,8,0,8,18233,18233,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,8,5,5,3,9,0,9,22626,22626,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,8,5,5,3,9,0,9,22626,22626,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,8,5,5,3,10,0,10,22626,22626,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,9,5,5,3,12,0,12,27484,27484,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,9,5,5,3,12,0,12,27484,27484,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,9,5,5,3,11,0,11,27484,27484,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,10,5,5,3,14,0,14,32817,32817,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,10,5,5,3,24,0,24,32817,32817,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,Ser_ax_c	SI_ax_c,10,5,5,3,14,0,14,32817,32817,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,RA_ax_b	RA_tap_b,3,5,5,3,11,0,11,12470,12470,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,RA_ax_b	RA_tap_b,3,5,5,3,11,0,11,12470,12470,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,RA_ax_b	RA_tap_b,3,5,5,3,11,0,11,12470,12470,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,RA_ax_b	RA_tap_b,4,5,5,3,34,0,34,22776,22776,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,RA_ax_b	RA_tap_b,4,5,5,3,32,0,32,22776,22776,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,RA_ax_b	RA_tap_b,4,5,5,3,32,0,32,22776,22776,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,RA_ax_b	RA_tap_b,5,5,5,3,117,0,117,41150,41150,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,RA_ax_b	RA_tap_b,5,5,5,3,119,0,119,41150,41150,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,RA_ax_b	RA_tap_b,5,5,5,3,102,0,102,41150,41150,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,RA_ax_b	RA_tap_b,6,5,5,3,240,0,240,67874,67874,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:41
all,GLUCOSE,RA_ax_b	RA_tap_b,6,5,5,3,243,0,243,67874,67874,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:42
all,GLUCOSE,RA_ax_b	RA_tap_b,6,5,5,3,242,0,242,67874,67874,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:42
all,GLUCOSE,RA_ax_b	RA_tap_b,7,5,5,3,728,0,728,104599,104599,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:43
all,GLUCOSE,RA_ax_b	RA_tap_b,7,5,5,3,768,0,768,104599,104599,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:43
all,GLUCOSE,RA_ax_b	RA_tap_b,7,5,5,3,759,0,759,104599,104599,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:44
all,GLUCOSE,RA_ax_b	RA_tap_b,8,5,5,3,1580,0,1580,155148,155148,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:46
all,GLUCOSE,RA_ax_b	RA_tap_b,8,5,5,3,1584,0,1584,155148,155148,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:47
all,GLUCOSE,RA_ax_b	RA_tap_b,8,5,5,3,1582,0,1582,155148,155148,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:49
all,GLUCOSE,RA_ax_b	RA_tap_b,9,5,5,3,2767,0,2767,217734,217734,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:52
all,GLUCOSE,RA_ax_b	RA_tap_b,9,5,5,3,2768,0,2768,217734,217734,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:55
all,GLUCOSE,RA_ax_b	RA_tap_b,9,5,5,3,2756,0,2756,217734,217734,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:18:57
all,GLUCOSE,RA_ax_b	RA_tap_b,10,5,5,3,6485,0,6485,295495,295495,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:04
all,GLUCOSE,RA_ax_b	RA_tap_b,10,5,5,3,6259,0,6259,295495,295495,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:10
all,GLUCOSE,RA_ax_b	RA_tap_b,10,5,5,3,6462,0,6462,295495,295495,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:16
all,GLUCOSE,CC_ax_b	CC_tap_b,3,5,5,3,13,0,13,12928,12928,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:16
all,GLUCOSE,CC_ax_b	CC_tap_b,3,5,5,3,13,0,13,12928,12928,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:17
all,GLUCOSE,CC_ax_b	CC_tap_b,3,5,5,3,13,0,13,12928,12928,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:17
all,GLUCOSE,CC_ax_b	CC_tap_b,4,5,5,3,35,0,35,24284,24284,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:17
all,GLUCOSE,CC_ax_b	CC_tap_b,4,5,5,3,35,0,35,24284,24284,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:17
all,GLUCOSE,CC_ax_b	CC_tap_b,4,5,5,3,36,0,36,24284,24284,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:17
all,GLUCOSE,CC_ax_b	CC_tap_b,5,5,5,3,114,0,114,44658,44658,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:17
all,GLUCOSE,CC_ax_b	CC_tap_b,5,5,5,3,115,0,115,44658,44658,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:17
all,GLUCOSE,CC_ax_b	CC_tap_b,5,5,5,3,114,0,114,44658,44658,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:17
all,GLUCOSE,CC_ax_b	CC_tap_b,6,5,5,3,317,0,317,74632,74632,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:17
all,GLUCOSE,CC_ax_b	CC_tap_b,6,5,5,3,315,0,315,74632,74632,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:18
all,GLUCOSE,CC_ax_b	CC_tap_b,6,5,5,3,312,0,312,74632,74632,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:18
all,GLUCOSE,CC_ax_b	CC_tap_b,7,5,5,3,941,0,941,116157,116157,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:19
all,GLUCOSE,CC_ax_b	CC_tap_b,7,5,5,3,939,0,939,116157,116157,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:20
all,GLUCOSE,CC_ax_b	CC_tap_b,7,5,5,3,986,0,986,116157,116157,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:21
all,GLUCOSE,CC_ax_b	CC_tap_b,8,5,5,3,2273,0,2273,173356,173356,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:23
all,GLUCOSE,CC_ax_b	CC_tap_b,8,5,5,3,2248,0,2248,173356,173356,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:25
all,GLUCOSE,CC_ax_b	CC_tap_b,8,5,5,3,2249,0,2249,173356,173356,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:28
all,GLUCOSE,CC_ax_b	CC_tap_b,9,5,5,3,3982,0,3982,244742,244742,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:32
all,GLUCOSE,CC_ax_b	CC_tap_b,9,5,5,3,3980,0,3980,244742,244742,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:36
all,GLUCOSE,CC_ax_b	CC_tap_b,9,5,5,3,4021,0,4022,244742,244742,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:40
all,GLUCOSE,CC_ax_b	CC_tap_b,10,5,5,3,8595,0,8595,333753,333753,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:48
all,GLUCOSE,CC_ax_b	CC_tap_b,10,5,5,3,8945,0,8945,333753,333753,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:19:57
all,GLUCOSE,CC_ax_b	CC_tap_b,10,5,5,3,8863,0,8863,333753,333753,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:06
all,GLUCOSE,CC_tap_b	CC_ax_b,3,5,5,3,9,0,9,13540,13540,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:06
all,GLUCOSE,CC_tap_b	CC_ax_b,3,5,5,3,8,0,8,13540,13540,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:06
all,GLUCOSE,CC_tap_b	CC_ax_b,3,5,5,3,8,0,8,13540,13540,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:06
all,GLUCOSE,CC_tap_b	CC_ax_b,4,5,5,3,14,0,14,24765,24765,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:06
all,GLUCOSE,CC_tap_b	CC_ax_b,4,5,5,3,15,0,15,24765,24765,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:06
all,GLUCOSE,CC_tap_b	CC_ax_b,4,5,5,3,15,0,15,24765,24765,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:06
all,GLUCOSE,CC_tap_b	CC_ax_b,5,5,5,3,25,0,25,44691,44691,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:06
all,GLUCOSE,CC_tap_b	CC_ax_b,5,5,5,3,28,0,28,44691,44691,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:06
all,GLUCOSE,CC_tap_b	CC_ax_b,5,5,5,3,27,0,27,44691,44691,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:06
all,GLUCOSE,CC_tap_b	CC_ax_b,6,5,5,3,40,0,40,73795,73795,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:06
all,GLUCOSE,CC_tap_b	CC_ax_b,6,5,5,3,39,0,39,73795,73795,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:06
all,GLUCOSE,CC_tap_b	CC_ax_b,6,5,5,3,39,0,39,73795,73795,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:06
all,GLUCOSE,CC_tap_b	CC_ax_b,7,5,5,3,89,0,89,113923,113923,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:06
all,GLUCOSE,CC_tap_b	CC_ax_b,7,5,5,3,70,0,70,113923,113923,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:06
all,GLUCOSE,CC_tap_b	CC_ax_b,7,5,5,3,77,0,77,113923,113923,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:06
all,GLUCOSE,CC_tap_b	CC_ax_b,8,5,5,3,114,0,114,169093,169093,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:07
all,GLUCOSE,CC_tap_b	CC_ax_b,8,5,5,3,115,0,115,169093,169093,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:07
all,GLUCOSE,CC_tap_b	CC_ax_b,8,5,5,3,95,0,95,169093,169093,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:07
all,GLUCOSE,CC_tap_b	CC_ax_b,9,5,5,3,149,0,149,237723,237723,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:07
all,GLUCOSE,CC_tap_b	CC_ax_b,9,5,5,3,122,0,122,237723,237723,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:07
all,GLUCOSE,CC_tap_b	CC_ax_b,9,5,5,3,130,0,130,237723,237723,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:07
all,GLUCOSE,CC_tap_b	CC_ax_b,10,5,5,3,166,0,166,323137,323137,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:07
all,GLUCOSE,CC_tap_b	CC_ax_b,10,5,5,3,174,0,174,323137,323137,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:08
all,GLUCOSE,CC_tap_b	CC_ax_b,10,5,5,3,172,0,172,323137,323137,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:08
all,GLUCOSE,RA_ax_b	RA_ax_c,3,5,5,3,1,0,1,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:08
all,GLUCOSE,RA_ax_b	RA_ax_c,3,5,5,3,1,0,1,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:08
all,GLUCOSE,RA_ax_b	RA_ax_c,3,5,5,3,1,0,1,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:08
all,GLUCOSE,RA_ax_b	RA_ax_c,4,5,5,3,2,0,2,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:08
all,GLUCOSE,RA_ax_b	RA_ax_c,4,5,5,3,2,0,2,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:08
all,GLUCOSE,RA_ax_b	RA_ax_c,4,5,5,3,2,0,2,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:08
all,GLUCOSE,RA_ax_b	RA_ax_c,5,5,5,3,3,0,3,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:08
all,GLUCOSE,RA_ax_b	RA_ax_c,5,5,5,3,3,0,3,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:08
all,GLUCOSE,RA_ax_b	RA_ax_c,5,5,5,3,3,0,3,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:08
all,GLUCOSE,RA_ax_b	RA_ax_c,6,5,5,3,5,0,5,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:08
all,GLUCOSE,RA_ax_b	RA_ax_c,6,5,5,3,5,0,5,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:08
all,GLUCOSE,RA_ax_b	RA_ax_c,6,5,5,3,5,0,5,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:08
all,GLUCOSE,RA_ax_b	RA_ax_c,7,5,5,3,7,0,7,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:08
all,GLUCOSE,RA_ax_b	RA_ax_c,7,5,5,3,7,0,7,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:08
all,GLUCOSE,RA_ax_b	RA_ax_c,7,5,5,3,7,0,7,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:08
all,GLUCOSE,RA_ax_b	RA_ax_c,8,5,5,3,10,0,10,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:08
all,GLUCOSE,RA_ax_b	RA_ax_c,8,5,5,3,10,0,10,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:08
all,GLUCOSE,RA_ax_b	RA_ax_c,8,5,5,3,10,0,10,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:08
all,GLUCOSE,RA_ax_b	RA_ax_c,9,5,5,3,13,0,13,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:08
all,GLUCOSE,RA_ax_b	RA_ax_c,9,5,5,3,13,0,13,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:08
all,GLUCOSE,RA_ax_b	RA_ax_c,9,5,5,3,14,0,14,0,0,UNSAT,0,13/02/2026 10:11:43,13/02/2026 10:20:08
